epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,52.0101,1.43354,1.5751,1.35742,1,0.16859,0.55257,0.28476,1.59755,2.63909,1.41453,0.000764332,0.000764332,0.000764332
16,55.1811,1.55486,1.51275,1.40091,1,0.16284,0.58116,0.2994,1.72341,2.61734,1.43259,0.000793624,0.000793624,0.000793624
17,58.3989,1.48385,1.5499,1.31519,1,0.33017,0.74733,0.36322,1.73428,2.34383,1.45587,0.000820086,0.000820086,0.000820086
18,61.2312,1.52365,1.45773,1.35214,0.99545,0.4105,0.77505,0.34559,1.78214,2.22546,1.4948,0.000843719,0.000843719,0.000843719
19,64.6294,1.44594,1.40867,1.35158,0.94182,0.42222,0.77952,0.41746,1.68504,2.05834,1.45423,0.000864522,0.000864522,0.000864522
20,67.6474,1.39812,1.39896,1.2722,0.93765,0.46667,0.7797,0.41958,1.64856,1.8763,1.43802,0.000882496,0.000882496,0.000882496
21,70.7551,1.40697,1.3572,1.28784,0.92605,0.54115,0.79023,0.39596,1.64009,1.78426,1.45986,0.000863116,0.000863116,0.000863116
22,74.5593,1.4483,1.42056,1.30937,0.91106,0.64329,0.75754,0.35967,1.78747,1.71326,1.58769,0.000834822,0.000834822,0.000834822
23,77.6405,1.44895,1.3989,1.31708,0.86084,0.68615,0.79708,0.38418,1.7756,1.61629,1.58094,0.000806528,0.000806528,0.000806528
24,80.6098,1.34854,1.3691,1.30652,0.76461,0.80522,0.79908,0.423,1.70174,1.45878,1.4826,0.000778233,0.000778233,0.000778233
25,83.2436,1.47286,1.36592,1.33617,0.7633,0.78314,0.76662,0.41437,1.72361,1.41861,1.45783,0.000749939,0.000749939,0.000749939
26,85.9351,1.3918,1.29985,1.26135,0.83091,0.82868,0.8228,0.42568,1.69166,1.35367,1.43437,0.000721645,0.000721645,0.000721645
27,88.5765,1.28746,1.29081,1.20101,0.87207,0.86139,0.89841,0.47474,1.68143,1.23933,1.45098,0.000693351,0.000693351,0.000693351
28,91.3239,1.39546,1.29074,1.21495,0.89443,0.93219,0.94779,0.50902,1.58269,1.09753,1.37989,0.000665057,0.000665057,0.000665057
29,93.954,1.35233,1.21456,1.23132,0.89892,0.91852,0.93655,0.50065,1.58182,1.08214,1.36924,0.000636762,0.000636762,0.000636762
30,96.4939,1.36524,1.20016,1.25628,0.89396,0.91109,0.93242,0.50499,1.63329,1.0716,1.3921,0.000608468,0.000608468,0.000608468
31,99.2862,1.36553,1.23915,1.22735,0.89977,0.8963,0.92195,0.48716,1.63759,1.06426,1.40277,0.000580174,0.000580174,0.000580174
32,101.941,1.32186,1.23882,1.26048,0.87214,0.9004,0.93834,0.48118,1.66663,1.06131,1.4538,0.00055188,0.00055188,0.00055188
33,104.713,1.29947,1.19858,1.21901,0.90964,0.88582,0.9459,0.49445,1.65621,1.04276,1.44916,0.000523586,0.000523586,0.000523586
34,107.661,1.35056,1.20179,1.23134,0.94886,0.89516,0.92604,0.50159,1.66076,1.03293,1.4313,0.000495291,0.000495291,0.000495291
35,110.62,1.2909,1.17709,1.18869,0.9365,0.8679,0.92453,0.50662,1.63247,1.00929,1.41428,0.000466997,0.000466997,0.000466997
36,113.69,1.30488,1.17017,1.18952,0.92127,0.8963,0.91978,0.52359,1.57293,1.04792,1.40191,0.000438703,0.000438703,0.000438703
37,116.697,1.2904,1.13507,1.17217,0.94631,0.89412,0.93016,0.50172,1.62171,1.01806,1.42627,0.000410409,0.000410409,0.000410409
38,119.63,1.21155,1.11773,1.15802,0.94904,0.89433,0.9288,0.48364,1.6674,1.03187,1.44901,0.000382115,0.000382115,0.000382115
39,122.631,1.26222,1.12352,1.15428,0.94339,0.8963,0.9304,0.48629,1.63875,1.01609,1.42721,0.00035382,0.00035382,0.00035382
40,125.785,1.23493,1.08722,1.19306,0.96473,0.93333,0.96876,0.53838,1.60184,1.01696,1.44335,0.000325526,0.000325526,0.000325526
41,129.02,1.27465,1.10701,1.19802,0.93075,0.91111,0.94421,0.51283,1.60727,1.0188,1.44975,0.000297232,0.000297232,0.000297232
42,131.651,1.23458,1.13378,1.14728,0.96654,0.93333,0.97016,0.51666,1.57956,0.95791,1.39222,0.000268938,0.000268938,0.000268938
43,134.228,1.18406,1.02672,1.12317,0.97144,0.93333,0.97444,0.53273,1.56903,0.92995,1.36267,0.000240644,0.000240644,0.000240644
44,137.24,1.23586,1.05656,1.15532,0.98101,0.93046,0.97899,0.51502,1.5637,0.91176,1.35311,0.000212349,0.000212349,0.000212349
45,139.856,1.19959,1.03898,1.14919,0.98102,0.94547,0.98178,0.51381,1.57154,0.89145,1.36034,0.000184055,0.000184055,0.000184055
46,142.854,1.19977,1.02532,1.11272,0.96743,0.96575,0.98333,0.49881,1.58035,0.88332,1.37894,0.000155761,0.000155761,0.000155761
47,145.738,1.18939,1.0269,1.08094,0.96603,0.96597,0.98409,0.50179,1.59255,0.8857,1.40049,0.000127467,0.000127467,0.000127467
48,148.495,1.1756,1.00216,1.12536,0.95945,0.97684,0.98611,0.52622,1.55887,0.85942,1.37151,9.91726e-05,9.91726e-05,9.91726e-05
49,151.367,1.12218,0.98115,1.13182,0.96232,0.9755,0.98571,0.52355,1.54366,0.86315,1.35501,7.08784e-05,7.08784e-05,7.08784e-05
50,154.017,1.15,0.94843,1.12572,0.96208,0.97075,0.98571,0.525,1.53683,0.8607,1.34828,4.25842e-05,4.25842e-05,4.25842e-05
